"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.62808405374895e-61,3.34164036147174,0.294,0.054,1.32039544713113e-56,"1","MAFB"
1.09203275330517e-59,1.31985598132724,0.636,0.26,1.49761371788271e-55,"1","TIMP1"
1.09474592706477e-59,2.87496264302773,0.28,0.048,1.50133456437662e-55,"1","SLC11A1"
2.47891732368962e-59,0.860439230125429,0.957,0.834,3.39958721770794e-55,"1","SERF2"
2.63113499286252e-59,2.41880627232886,0.34,0.075,3.60833852921167e-55,"1","EIF4EBP1"
7.52449006830317e-59,2.15848566079262,0.333,0.07,1.0319085679671e-54,"1","PILRA"
1.42406927148923e-58,0.70627228609838,0.979,0.939,1.95296859892032e-54,"1","MT-ND1"
1.75410981318051e-58,2.40049054510241,0.356,0.084,2.40558619779575e-54,"1","SCO2"
2.52621520169314e-58,1.53353931790589,0.718,0.398,3.46445152760197e-54,"1","NFKBIA"
1.43918332741548e-57,3.40942079984784,0.265,0.045,1.97369601521759e-53,"1","FCGR2A"
2.16272261368025e-57,2.14404301552899,0.408,0.112,2.96595779240109e-53,"1","APLP2"
7.79299155993177e-57,1.11698160344448,0.679,0.278,1.06873086252904e-52,"1","HLA-DRB5"
1.01191161126791e-56,1.7316449135905,0.586,0.248,1.38773558369281e-52,"1","C20orf24"
2.23205975285615e-56,0.526830528995477,0.998,0.992,3.06104674506693e-52,"1","ACTB"
7.87877921879543e-56,1.88484848400453,0.555,0.217,1.0804957820656e-51,"1","CNPY3"
3.99262290119507e-55,2.34288823055777,0.321,0.07,5.47548304669892e-51,"1","TBXAS1"
4.35805714029206e-54,1.27276822252362,0.727,0.407,5.97663956219653e-50,"1","FKBP1A"
2.17978423429007e-53,2.31982705919819,0.294,0.058,2.9893560989054e-49,"1","RNASE6"
2.6849037880344e-53,1.33518136817583,0.555,0.201,3.68207705491037e-49,"1","HLA-DMA"
4.3028835036667e-53,1.06408250206125,0.841,0.65,5.90097443692852e-49,"1","EIF4A1"
3.06835883815052e-52,0.721509755969199,0.983,0.911,4.20794731063962e-48,"1","PFDN5"
6.07718767681387e-52,0.408730144577906,1,1,8.33425517998254e-48,"1","TMSB4X"
2.46946647956316e-51,1.66879669576215,0.501,0.187,3.38662633007291e-47,"1","STXBP2"
2.32617519434572e-50,1.50235963660725,0.563,0.239,3.19011666152573e-46,"1","PGLS"
5.16830383105403e-50,2.90052209401517,0.277,0.059,7.0878118739075e-46,"1","C5AR1"
8.7585699103887e-50,2.28780669005424,0.377,0.108,1.20115027751071e-45,"1","IFNGR2"
4.27385833109267e-49,2.16222348410419,0.373,0.111,5.86116931526049e-45,"1","C4orf48"
1.26024427559581e-48,1.63829635678556,0.623,0.308,1.7282989995521e-44,"1","SERPINB1"
3.16340951221786e-48,1.95249901501383,0.329,0.086,4.33829980505557e-44,"1","GCA"
8.90159185253712e-48,1.38421379666359,0.696,0.393,1.22076430665694e-43,"1","ISG15"
9.80291401674024e-48,1.55764223813967,0.518,0.206,1.34437162825576e-43,"1","AMICA1"
2.82294295994704e-47,1.58238021424625,0.499,0.19,3.87138397527136e-43,"1","ASAH1"
1.32653529924002e-46,1.12825029938612,0.766,0.465,1.81921050937776e-42,"1","LAMTOR4"
9.77127901696517e-46,2.26102837804472,0.28,0.064,1.3400332043866e-41,"1","CPPED1"
1.50015632438475e-45,0.939619683062234,0.845,0.677,2.05731438326125e-41,"1","ALDOA"
4.19266110450984e-45,1.26554996278858,0.714,0.437,5.74981543872479e-41,"1","FOSB"
1.43063097360277e-44,2.38560169732357,0.284,0.068,1.96196731719885e-40,"1","CYBB"
5.09986117842782e-44,1.48199082266341,0.629,0.319,6.99394962009592e-40,"1","GLRX"
1.35702776742501e-43,1.9224916836688,0.536,0.245,1.86102788024666e-39,"1","H2AFY"
1.65079058593994e-43,0.471282101391276,0.996,0.994,2.26389420955804e-39,"1","MT-CO1"
2.56872076653165e-43,1.75870952731917,0.389,0.127,3.5227436592215e-39,"1","LGALS9"
2.64612823637093e-42,2.04366181275269,0.273,0.065,3.62890026335909e-38,"1","LRRC25"
4.9844655104817e-42,0.914243282235332,0.718,0.461,6.83569600107461e-38,"1","VAMP8"
8.57039322970446e-42,0.870200274908177,0.766,0.432,1.17534372752167e-37,"1","HLA-DPA1"
8.88589667213073e-42,1.56428642598414,0.615,0.319,1.21861186961601e-37,"1","ATP6V1F"
2.67300767161249e-41,1.87505283022143,0.371,0.12,3.66576272084937e-37,"1","NCF1"
2.67613715052818e-41,2.37702546371397,0.348,0.11,3.67005448823435e-37,"1","JUND"
1.17811092499578e-40,1.69281957804777,0.294,0.076,1.61566132253922e-36,"1","RP11-290F20.3"
1.74910955024329e-40,1.20580410955286,0.718,0.436,2.39872883720365e-36,"1","TCEB2"
3.48695478456179e-40,2.33219017279157,0.251,0.058,4.78200979154804e-36,"1","DUSP6"
5.24538298912954e-40,1.20952771944125,0.605,0.321,7.19351823129225e-36,"1","C10orf54"
1.84479853011822e-39,2.29937300030646,0.277,0.073,2.52995670420413e-35,"1","MIR24-2"
2.36697040937307e-39,2.14000780620981,0.371,0.127,3.24606321941422e-35,"1","SAT2"
5.94020851560738e-38,2.26580640250129,0.302,0.091,8.14640195830396e-34,"1","RHOB"
6.57076213266947e-38,1.30479977766517,0.46,0.178,9.01114318874291e-34,"1","FAM26F"
7.4467264538036e-38,1.55662060594984,0.443,0.175,1.02124406587463e-33,"1","GLIPR2"
2.63920368807088e-37,1.55967865573336,0.422,0.158,3.6194039378204e-33,"1","BID"
5.5077410456644e-37,0.680488453161462,0.942,0.832,7.55331607002415e-33,"1","MYL6"
2.50407099072823e-36,1.29672698686055,0.509,0.244,3.4340829566847e-32,"1","GSTO1"
2.53494882588553e-36,1.01746310927376,0.578,0.292,3.47642881981942e-32,"1","LAMTOR1"
7.46101443719677e-36,2.05631774291932,0.275,0.077,1.02320351991717e-31,"1","TMEM205"
9.0990246724834e-36,0.642958434558339,0.762,0.464,1.24784024358437e-31,"1","HLA-DPB1"
1.6812079822646e-35,1.34699321434985,0.516,0.242,2.30560862687767e-31,"1","CLTA"
1.84566651835183e-35,0.832341343390233,0.828,0.632,2.5311470632677e-31,"1","LY6E"
3.5356518432995e-35,1.29042919927969,0.625,0.338,4.84879293790094e-31,"1","RHOG"
1.94072263876534e-34,1.28523719141926,0.509,0.237,2.66150702680279e-30,"1","CARD16"
2.89454522892358e-34,1.29673883164656,0.53,0.258,3.96957932694579e-30,"1","ANXA5"
4.11818149364766e-34,0.973116868728034,0.718,0.461,5.6476741003884e-30,"1","TPI1"
7.30573461781339e-34,1.46786987863352,0.387,0.148,1.00190844548693e-29,"1","DYNLT1"
2.17372327336998e-33,1.51589681882195,0.427,0.186,2.98104409709959e-29,"1","GNAI2"
2.1852407215259e-33,0.80583299345911,0.851,0.673,2.99683912550062e-29,"1","ZFP36"
4.37076483018278e-33,2.22620369192539,0.292,0.092,5.99406688811266e-29,"1","C20orf27"
4.68609594425562e-33,1.91248694866369,0.261,0.074,6.42651197795216e-29,"1","CECR1"
7.18026139180177e-33,1.74027785666132,0.348,0.127,9.84701047271694e-29,"1","BNIP3L"
1.02475543466983e-32,1.4814867152478,0.387,0.15,1.4053496031062e-28,"1","EFHD2"
2.88990628190253e-32,1.96538594842253,0.304,0.099,3.96321747500112e-28,"1","SCPEP1"
5.18858678731393e-32,1.05088889393079,0.563,0.296,7.11562792012232e-28,"1","CD63"
9.38912042355725e-32,1.00140771605916,0.735,0.502,1.28762397488664e-27,"1","GPX4"
1.81597171613956e-30,1.59353441076587,0.348,0.134,2.49042361151379e-26,"1","ATP6V0D1"
1.84151435171668e-27,1.5559361960848,0.377,0.164,2.52545278194426e-23,"1","SOD2"
1.87688644433266e-27,1.31878890341387,0.387,0.169,2.57396206975781e-23,"1","TIMM13"
3.71907697275082e-27,0.724724337243322,0.745,0.51,5.10034216043048e-23,"1","SERP1"
3.75376535839954e-27,1.66064852257043,0.447,0.215,5.14791381250913e-23,"1","ARRB2"
6.10867487698729e-27,1.67434069848099,0.259,0.086,8.37743672630036e-23,"1","ATOX1"
7.33391515606867e-27,1.87077541680715,0.257,0.085,1.00577312450326e-22,"1","THEMIS2"
8.80253953377715e-27,1.271985750624,0.489,0.252,1.2071802716622e-22,"1","NOP10"
1.25239097653886e-26,1.31246924423049,0.487,0.25,1.7175289852254e-22,"1","NDUFS7"
2.16120085069229e-26,1.61538060603718,0.313,0.122,2.9638708466394e-22,"1","COMT"
2.41330410732634e-26,1.818894668956,0.261,0.091,3.30960525278734e-22,"1","GLUL"
2.66675690416759e-26,0.585075089404423,0.812,0.608,3.65719041837544e-22,"1","CLIC1"
3.2681609457779e-26,1.25990416481372,0.4,0.185,4.48195592103982e-22,"1","LAMTOR2"
3.97515076789066e-26,1.20144164569118,0.474,0.247,5.45152176308524e-22,"1","SUPT4H1"
4.32915017331225e-26,1.03769209506468,0.692,0.469,5.93699654768041e-22,"1","SLC25A5"
1.05096075973279e-25,0.547090732566299,0.894,0.781,1.44128758589755e-21,"1","ARPC2"
2.71833095090264e-25,1.00035145745158,0.261,0.086,3.72791906606788e-21,"1","MS4A7"
2.92987156420233e-25,0.967523865515483,0.582,0.342,4.01802586314707e-21,"1","H3F3A"
3.02620876785232e-25,1.85682546497414,0.261,0.094,4.15014270423267e-21,"1","NAGK"
3.75622583720081e-25,1.0572681115351,0.602,0.371,5.15128811313719e-21,"1","NDUFA11"
1.21998996091704e-24,0.995885544904603,0.561,0.328,1.67309423240162e-20,"1","CSTB"
1.33681138893883e-24,0.78208934562651,0.743,0.538,1.83330313879071e-20,"1","COX6B1"
1.55858118416053e-24,1.30736101848735,0.3,0.117,2.13743823595775e-20,"1","ZYX"
1.99523143511798e-24,0.967255350491553,0.532,0.305,2.73626039012079e-20,"1","WDR83OS"
2.68314265463208e-24,1.3766704825769,0.317,0.128,3.67966183656243e-20,"1","HSBP1"
4.02624033947493e-24,0.956606307699777,0.64,0.406,5.52158600155591e-20,"1","BST2"
8.50474463831753e-24,1.01561053926806,0.501,0.276,1.16634067969887e-19,"1","MT2A"
9.29960229577877e-24,1.53404657938986,0.319,0.128,1.2753474588431e-19,"1","OAZ2"
2.20322577115462e-23,0.676877457001152,0.725,0.515,3.02150382256145e-19,"1","BRK1"
2.6206037539324e-23,1.4752653608716,0.408,0.206,3.5938959881429e-19,"1","SAMHD1"
3.31771097830615e-23,1.44348898674036,0.304,0.122,4.54990883564906e-19,"1","NINJ1"
7.66275580948364e-23,1.99403088816157,0.257,0.096,1.05087033171259e-18,"1","NAPRT1"
1.07839201692063e-22,1.55181099394028,0.273,0.105,1.47890681200495e-18,"1","WARS"
1.80104000254067e-22,1.32609927001902,0.344,0.157,2.46994625948428e-18,"1","POLE4"
3.06862415617332e-22,1.29671459926044,0.379,0.18,4.20831116777609e-18,"1","TNFSF10"
8.41741838219705e-21,0.66394558836653,0.652,0.431,1.1543647569345e-16,"1","ITGB2"
9.89030905737463e-21,0.677072623478963,0.698,0.51,1.35635698412836e-16,"1","ATP5D"
2.17709531937489e-20,0.800088857276449,0.335,0.147,2.98566852099072e-16,"1","HLA-DMB"
2.40172188836936e-20,0.91587306017307,0.557,0.349,3.29372139770974e-16,"1","COX8A"
4.05949352418521e-20,0.668843786902105,0.706,0.536,5.56718941906759e-16,"1","RHOA"
4.82764475435923e-20,0.789684248111474,0.6,0.386,6.62063201612824e-16,"1","PKM"
1.16336577642453e-19,1.13508863408259,0.358,0.174,1.5954398257886e-15,"1","GLIPR1"
1.72014512401812e-19,0.326214304037162,0.963,0.942,2.35900702307844e-15,"1","PFN1"
2.59175117530681e-19,1.05504208652051,0.435,0.235,3.55432756181576e-15,"1","CASP1"
4.36083472775738e-19,1.43279788464426,0.251,0.103,5.98044874564647e-15,"1","CAPNS1"
4.49288144389825e-19,0.816469220174532,0.65,0.46,6.16153761216206e-15,"1","HIGD2A"
8.37082181536052e-19,1.51555856078758,0.329,0.16,1.14797450375854e-14,"1","RILPL2"
9.55506011077865e-19,0.930638007117965,0.524,0.322,1.31038094359218e-14,"1","POLR2L"
1.13362945997645e-18,1.34829343006654,0.29,0.131,1.55465944141171e-14,"1","POU2F2"
1.29343437655201e-18,0.661096694579387,0.83,0.713,1.77381590400342e-14,"1","EMP3"
1.73006374666419e-18,0.912984628811907,0.47,0.271,2.37260942217527e-14,"1","RNH1"
2.02218416045312e-18,1.07396975549993,0.4,0.209,2.7732233576454e-14,"1","SDCBP"
2.44388509385767e-18,0.492558571010868,0.882,0.822,3.3515440177164e-14,"1","SLC25A6"
8.20322961358806e-18,1.15290611768658,0.331,0.163,1.12499090920747e-13,"1","SERPINB6"
1.46645546882715e-17,1.79562169922656,0.263,0.116,2.01109702994955e-13,"1","TNFRSF1B"
5.03849035559238e-17,0.937095164152754,0.443,0.253,6.90978567365939e-13,"1","UQCRFS1"
6.86480161804254e-17,0.993903845394442,0.373,0.199,9.41438893898355e-13,"1","NDUFS6"
9.71633099175508e-17,1.039310438047,0.484,0.296,1.33249763220929e-12,"1","SEC11A"
1.06114680007292e-16,1.11816722340545,0.422,0.243,1.45525672162e-12,"1","TMEM219"
1.18710944224051e-16,1.24538966710368,0.306,0.147,1.62800188908863e-12,"1","SPG21"
1.18754723142814e-16,1.45542762319993,0.259,0.115,1.62860227318055e-12,"1","PLSCR1"
1.52323176865165e-16,0.472173943711547,0.992,0.955,2.08896004752888e-12,"1","H3F3B"
2.83650687037298e-16,1.18916315094203,0.306,0.15,3.8899855220295e-12,"1","NDUFB1"
5.97418105260059e-16,0.959288590314848,0.346,0.183,8.19299189553644e-12,"1","ATG3"
8.60021601624066e-16,0.735084971498977,0.702,0.538,1.17943362446724e-11,"1","UQCR11.1"
9.21891992646115e-16,1.40973114857231,0.263,0.121,1.26428267871488e-11,"1","STX10"
1.33850391808723e-15,1.24215950773709,0.271,0.129,1.83562427326482e-11,"1","LAP3"
1.39339248454547e-15,0.934082690778866,0.311,0.156,1.91089845330566e-11,"1","GRB2"
3.49467583577879e-15,1.32002763092133,0.308,0.156,4.79259844118704e-11,"1","UQCRC1"
4.01077251330295e-15,0.805112012408277,0.408,0.23,5.50037342474366e-11,"1","REEP5"
4.40238462714592e-15,0.528323469188647,0.865,0.807,6.03743027766791e-11,"1","YBX1"
4.47817782138506e-15,0.76879588110253,0.526,0.35,6.14137306424747e-11,"1","PSMB3"
4.58948388183719e-15,1.08465709414767,0.304,0.155,6.29401819555152e-11,"1","EPSTI1"
8.11273136053615e-15,0.417851020761919,0.938,0.897,1.11257997878393e-10,"1","COX4I1"
1.09153350144759e-14,0.824432176916956,0.404,0.236,1.49692904388522e-10,"1","GNB2"
1.50226734921689e-14,1.15016183785668,0.267,0.127,2.06020944271604e-10,"1","PARVG"
1.57835732504473e-14,0.269238917837378,0.992,0.972,2.16455923556635e-10,"1","UBA52"
1.80081411270725e-14,0.997142958917412,0.41,0.245,2.46963647416672e-10,"1","ZNHIT1"
3.32114701102208e-14,0.820732022354566,0.631,0.475,4.55462101091568e-10,"1","COX5B"
3.83548164410547e-14,1.10503719030226,0.455,0.286,5.25997952672625e-10,"1","CASP4"
5.32985393730989e-14,0.811298925729072,0.387,0.221,7.30936168962678e-10,"1","RNF7"
5.38541403554212e-14,1.14243685309585,0.348,0.198,7.38555680834246e-10,"1","VAMP5"
6.07383658469092e-14,0.588773665541112,0.46,0.279,8.32965949224513e-10,"1","BLOC1S1"
7.25754258639942e-14,0.44052718828494,0.849,0.731,9.95299390298816e-10,"1","ATP5E"
7.26567088599835e-14,1.11819016714508,0.28,0.138,9.96414105305814e-10,"1","IFI27L2"
7.754325072645e-14,0.974083287432924,0.296,0.15,1.06342814046253e-09,"1","CHMP4B"
8.74356315256631e-14,0.906448770536723,0.484,0.315,1.19909225074294e-09,"1","UBE2L6"
1.35125006006963e-13,0.735574477810127,0.46,0.293,1.85310433237949e-09,"1","HMGB2"
4.1151348286963e-13,0.724087790962618,0.584,0.416,5.64349590407411e-09,"1","C11orf31"
4.26074535442081e-13,0.95905621410323,0.42,0.261,5.8431861790527e-09,"1","MRPL23"
4.95359761391286e-13,1.03004293707132,0.395,0.241,6.7933637677201e-09,"1","HSD17B11"
5.48939242601994e-13,0.786534435102748,0.433,0.268,7.52815277304375e-09,"1","ARF5"
5.71818167956949e-13,0.811902240135025,0.538,0.381,7.8419143553616e-09,"1","MCL1"
7.5842090266696e-13,0.905635211350484,0.348,0.198,1.04009842591747e-08,"1","CD97"
8.31005202781648e-13,0.252922440089676,0.992,0.982,1.13964053509475e-08,"1","EIF1"
8.34211166340862e-13,1.11542379446064,0.294,0.156,1.14403719351986e-08,"1","IFI35"
8.4251883795934e-13,0.75430157456464,0.489,0.324,1.15543033437744e-08,"1","PRDX5"
8.95499825706754e-13,1.13256904602032,0.259,0.133,1.22808846097424e-08,"1","EIF4E2"
1.3135955451486e-12,0.437405693026057,0.814,0.726,1.80146493061679e-08,"1","EIF3K"
1.61976239539098e-12,0.811709698706131,0.364,0.214,2.22134214903918e-08,"1","DOK2"
1.95516452895369e-12,0.702487230241872,0.592,0.432,2.6813126350071e-08,"1","NDUFA13"
2.07695406346158e-12,1.38231810129599,0.298,0.166,2.8483348026312e-08,"1","MYADM"
2.87211086987669e-12,1.10069731481573,0.286,0.152,3.93881284694889e-08,"1","LSMD1"
4.09262094672271e-12,1.27062073081249,0.308,0.167,5.61262036633552e-08,"1","PPT1"
6.40514683283622e-12,0.648222234001099,0.412,0.245,8.78401836655159e-08,"1","VASP"
6.52708857822062e-12,0.443760092262758,0.944,0.879,8.95124927617176e-08,"1","DUSP1"
7.58100303903844e-12,0.611768476828681,0.675,0.538,1.03965875677373e-07,"1","PSMA7"
8.74528065729536e-12,0.841384214297939,0.331,0.193,1.19932778934149e-07,"1","RNF181"
9.56145539123709e-12,0.812428004958685,0.418,0.264,1.31125799235426e-07,"1","PPP4C"
1.02190115052499e-11,0.933672889245101,0.267,0.141,1.40143523782997e-07,"1","PHPT1"
1.02621020290576e-11,1.14020527755832,0.286,0.157,1.40734467226496e-07,"1","NAAA"
1.39860288853173e-11,1.02251415399586,0.271,0.146,1.91804400133241e-07,"1","C14orf2"
1.59229364314983e-11,0.70582197688574,0.308,0.169,2.18367150221567e-07,"1","OAS1"
1.74514310365947e-11,0.692898457939343,0.427,0.271,2.3932892523586e-07,"1","GNAS"
2.13890422639404e-11,0.85429169290454,0.412,0.267,2.93329325607678e-07,"1","GNG5"
2.14698819724198e-11,1.1789877680456,0.298,0.167,2.94437961369765e-07,"1","SNF8"
2.81868094971913e-11,0.48717115048326,0.52,0.358,3.86553905444482e-07,"1","ID2"
5.75902964372543e-11,1.14066351671462,0.306,0.176,7.89793325340506e-07,"1","TGFB1"
6.68639395112774e-11,0.439007308580548,0.588,0.439,9.16972066457658e-07,"1","SNX3"
1.24147332674597e-10,0.333332043180904,0.787,0.68,1.70255652029942e-06,"1","GMFG"
1.76218432101105e-10,0.602036444248406,0.532,0.379,2.41665957783456e-06,"1","NDUFB11"
2.46020714848962e-10,0.903408894727711,0.296,0.168,3.37392808343867e-06,"1","CLTB"
3.70043555900884e-10,1.14083907473894,0.269,0.151,5.07477732562472e-06,"1","FIBP"
3.84022951408927e-10,0.824966604150445,0.313,0.182,5.26649075562202e-06,"1","MT-ND3"
8.32945413732177e-10,0.732668585661399,0.3,0.17,1.14230134039231e-05,"1","CYC1"
1.17009516235854e-09,0.777215393551325,0.263,0.147,1.6046685056585e-05,"1","SMS"
1.8084948907205e-09,0.831346150987967,0.288,0.171,2.48016989313409e-05,"1","COX17"
1.90489201822012e-09,0.84359131915759,0.259,0.143,2.61236891378708e-05,"1","CAST"
2.20455872836253e-09,0.745819089595612,0.356,0.223,3.02333184007638e-05,"1","ANAPC11"
2.29602817271304e-09,0.422446191646257,0.768,0.624,3.14877303605867e-05,"1","KLF6"
2.43844808489121e-09,0.47039542304143,0.455,0.314,3.3440877036198e-05,"1","DYNLL1"
2.45949199797686e-09,0.966590562937313,0.255,0.143,3.37294732602547e-05,"1","LTA4H"
2.5713344255646e-09,0.667125075594982,0.563,0.41,3.5263280312193e-05,"1","COPE"
2.60056561412015e-09,0.890552491668646,0.503,0.369,3.56641568320438e-05,"1","SF3B5"
4.66650333124051e-09,0.904529815451632,0.387,0.267,6.39964266846324e-05,"1","ATP5I"
4.98717998755874e-09,0.756489969003821,0.362,0.239,6.83941863493805e-05,"1","CHMP1B"
5.84152214951862e-09,1.385701027874,0.315,0.194,8.01106347584983e-05,"1","SDHB"
6.24712487443452e-09,0.701680084706088,0.381,0.251,8.5673070527995e-05,"1","AHNAK"
6.6308494941376e-09,0.700369187503353,0.315,0.19,9.09354699626031e-05,"1","FLNA"
7.33915365346413e-09,0.500340934840544,0.379,0.246,0.000100649153203607,"1","RGS19"
8.6836817398683e-09,0.708803803769465,0.437,0.309,0.000119088011380554,"1","NDUFB10"
9.34246232474123e-09,0.93208985781994,0.275,0.16,0.000128122528321501,"1","SSR3"
1.6384271635957e-08,0.755464376650675,0.47,0.329,0.000224693901215514,"1","COX5A"
2.15433146280181e-08,0.84916831861431,0.253,0.147,0.00029544501680864,"1","SHKBP1"
2.21348369453944e-08,0.537943567225398,0.557,0.421,0.000303557153869139,"1","UBL5"
2.88278362327887e-08,0.859301094590163,0.263,0.155,0.000395344946096464,"1","ZFAND5"
3.34805246669775e-08,0.667183958079551,0.3,0.182,0.00045915191528293,"1","OXA1L"
3.93473009311482e-08,0.819383715712744,0.265,0.158,0.000539608884969766,"1","BAG1"
4.37319326053646e-08,1.13952707214035,0.29,0.18,0.00059973972374997,"1","IDH3G"
5.11764761309291e-08,0.745861357834454,0.319,0.205,0.000701834193659561,"1","MRPL54"
5.5267521548644e-08,0.631645198233868,0.337,0.215,0.000757938790518104,"1","MYO1F"
6.8208151165426e-08,0.79809800681048,0.342,0.232,0.000935406585082652,"1","METTL9"
7.36897188101384e-08,0.668079009915727,0.451,0.326,0.00101058080376224,"1","UQCR10"
7.54229796794622e-08,0.632640054257041,0.451,0.336,0.00103435074332414,"1","LRRFIP1"
1.67208652371084e-07,0.509317163869005,0.344,0.223,0.00229309945861704,"1","HN1"
2.19470377337833e-07,0.44394187286387,0.35,0.237,0.00300981675481104,"1","NDUFA2"
2.3215227600409e-07,0.616935621264467,0.282,0.177,0.00318373631312009,"1","WASF2"
2.36290700076123e-07,0.401687996223873,0.542,0.421,0.00324049066084396,"1","SH3BGRL"
2.44605504674187e-07,0.409859362181945,0.607,0.478,0.0033545198911018,"1","ARL6IP4"
2.99888256755754e-07,0.606030940498376,0.424,0.303,0.00411266755314841,"1","ATP5J2"
3.10297533170929e-07,0.434531975372262,0.298,0.187,0.00425542036990612,"1","SQSTM1"
3.20413668413417e-07,0.347081682512306,0.441,0.32,0.0043941530486216,"1","CSNK2B"
5.27831427251313e-07,0.665071468170465,0.377,0.261,0.00723868019332451,"1","ATP5EP2"
9.5297276516063e-07,0.564269614147819,0.381,0.266,0.0130690685014129,"1","NDUFB7"
2.27937615659513e-06,0.463023440898145,0.427,0.311,0.0312593646115457,"1","FIS1"
3.83143089467196e-06,0.821798657307764,0.275,0.179,0.0525442432895313,"1","ENY2"
4.30452138630856e-06,0.465521042928216,0.375,0.267,0.0590322062918356,"1","PRDX6"
4.45445013498523e-06,0.684200427103954,0.251,0.165,0.0610883291511874,"1","PSMB4"
5.46370783108238e-06,0.670812204082852,0.292,0.199,0.0749292891954638,"1","CKLF"
6.29969683762284e-06,0.516934370591031,0.586,0.483,0.0863940424311596,"1","NEDD8"
9.01716849720571e-06,0.701998344335557,0.393,0.288,0.123661448770679,"1","SRSF9"
1.0774438317561e-05,0.574973283592825,0.284,0.192,0.147760647087031,"1","HADHA"
1.15975113106949e-05,0.687856208267314,0.311,0.22,0.15904827011487,"1","PGAM1"
